Make,Model,Vehicle Type,Vehicle Type NEW
APRILIA,TUONO,MOTORCYCLE,Motorcycle
ASTON MARTIN,V8 VANTAGE,PASSENGER CAR,Passenger Car
BMW,645I,PASSENGER CAR,Passenger Car
BMW,750XI / ALPINA B7,PASSENGER CAR,Passenger Car
BMW,C 650 GT,MOTORCYCLE,Motorcycle
BUICK,REGAL TOURX,PASSENGER CAR,Passenger Car
CADILLAC,XT6,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
CAN-AM,SPYDER,MOTORCYCLE,Motorcycle
CHEV,C4500,INCOMPLETE VEHICLE,Motor Home
DODGE,ARIES,PASSENGER CAR,Passenger Car
DODGE,RAM,PASSENGER CAR,Passenger Car
DUCATI,"MULTISTRADA 950, MULTISTRADA 1260",MOTORCYCLE,Motorcycle
FERRARI,355 SPIDER,PASSENGER CAR,Passenger Car
FERRARI,458 SPIDER,PASSENGER CAR,Passenger Car
FIAT,SPIDER 2000,PASSENGER CAR,Passenger Car
FORD,350,INCOMPLETE VEHICLE,Motor Home
GEO,TRACKER,TRUCK,Single Unit Short-haul Truck
GMC,FORWARD CONTROL CHASSIS,INCOMPLETE VEHICLE,Motor Home
GMC,RALLY WAGON/VAN,INCOMPLETE VEHICLE,Motor Home
"GUANGZHOU PANYU HUANAN MOTORS GROUP CO., LTD.","GUANGZHOU PANYU HUANAN MOTORS GROUP CO., LTD.",MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHC / HERITAGE CLASSIC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHRC103 / ROAD KING CLASSIC 103,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHS,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHT,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHXSE / CVO STREET GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLSTF / FAT BOY,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXLR,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXRS,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXSTC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SEVENTY-TWO,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SPORTSTER 883,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL883N / IRON 883,MOTORCYCLE,Motorcycle
HONDA,VTX1800C (VTX),MOTORCYCLE,Motorcycle
HONDA,Z125 (MONKEY),MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,SCOUT,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,SCOUT SIXTY,MOTORCYCLE,Motorcycle
ISUZU,OASIS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
JEEP,J-10,TRUCK,Single Unit Short-haul Truck
KAWASAKI,POLICE 1000,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN 750,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN 800,MOTORCYCLE,Motorcycle
KAWASAKI,ZRX 1200R,MOTORCYCLE,Motorcycle
LINCOLN,ZEPHYR,PASSENGER CAR,Passenger Car
MASERATI,LEVANTE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MASERATI,QUATTROPORTE,PASSENGER CAR,Passenger Car
MAZDA,323,PASSENGER CAR,Passenger Car
MAZDA,PU,TRUCK,Single Unit Short-haul Truck
MERCEDES-BENZ,240,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,400,PASSENGER CAR,Passenger Car
NISSAN,STANZA,PASSENGER CAR,Passenger Car
OLDSMOBILE,REGENCY,PASSENGER CAR,Passenger Car
PIAGGIO AND VESPA,GTS/GTV,MOTORCYCLE,Motorcycle
PONTIAC,G8,PASSENGER CAR,Passenger Car
SHANGHAI JMSTAR MOTORCYCLE,JSD50QT-2/JSD150T-2/JDS250T-2,MOTORCYCLE,Motorcycle
SUZUKI,DR650SE,MOTORCYCLE,Motorcycle
SUZUKI,DR650SEL9,MOTORCYCLE,Motorcycle
SUZUKI,GS500K,MOTORCYCLE,Motorcycle
SUZUKI,GSX-R1000K,MOTORCYCLE,Motorcycle
SUZUKI,SV650/SV650S,MOTORCYCLE,Motorcycle
SUZUKI,VERONA,PASSENGER CAR,Passenger Car
SUZUKI,VL800TL,MOTORCYCLE,Motorcycle
SUZUKI,VS1400,MOTORCYCLE,Motorcycle
THOMAS BUILT,SAF-T-LINER MVP,BUS,Transit Bus
TOYOTA,PRIUS PLUG-IN,PASSENGER CAR,Passenger Car
TOYOTA,SCION IM,PASSENGER CAR,Passenger Car
VOLKSWAGEN,CABRIOLET,PASSENGER CAR,Passenger Car
VOLVO,760 SERIES,PASSENGER CAR,Passenger Car
VOLVO,S90,PASSENGER CAR,Passenger Car
VOLVO,V40,PASSENGER CAR,Passenger Car
YAMAHA,XJ650,MOTORCYCLE,Motorcycle
AMERICAN MOTORS,EAGLE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
AUDI,Q8,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
BMW,325IX,PASSENGER CAR,Passenger Car
BMW,335D,PASSENGER CAR,Passenger Car
BMW,R 1150 GS,MOTORCYCLE,Motorcycle
BMW,S 1000 RR,MOTORCYCLE,Motorcycle
BUICK,SKYLARK,PASSENGER CAR,Passenger Car
BUICK,TERRAZA,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
CADILLAC,ELR,PASSENGER CAR,Passenger Car
CADILLAC,XLR,PASSENGER CAR,Passenger Car
CHEVROLET,GEO SPRINT,PASSENGER CAR,Passenger Car
CHRYSLER,LHS,PASSENGER CAR,Passenger Car
DODG,DMP,INCOMPLETE VEHICLE,Motor Home
DODG,RAM3500,INCOMPLETE VEHICLE,Motor Home
DODGE,CARAVAN,TRUCK,Single Unit Short-haul Truck
DODGE,VIPER,PASSENGER CAR,Passenger Car
DUCATI,HYPERMOTARD (HYM),MOTORCYCLE,Motorcycle
FORD,E-350,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
FREIGHTLINER,SPRINTER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
GMC,R35 CONVENTIONAL,INCOMPLETE VEHICLE,Motor Home
GMC,VANDURA,TRUCK,Single Unit Short-haul Truck
HARLEY DAVIDSON,FLHRXS / ROAD KING SPECIAL,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDB103 / DYNA STREET BOB,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SUPERLOW 1200T,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL1200V / SEVENTY-TWO,MOTORCYCLE,Motorcycle
HONDA,GL1100 (GOLDWING),MOTORCYCLE,Motorcycle
HONDA,NCH50 (METROPOLITAN),MOTORCYCLE,Motorcycle
HONDA,NCW50/METROPOLITAN,MOTORCYCLE,Motorcycle
HONDA,SA50,MOTORCYCLE,Motorcycle
HONDA,VF750C (MAGNA),MOTORCYCLE,Motorcycle
HONDA,VTX1800R (VTX),MOTORCYCLE,Motorcycle
INFINITI,FX37,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
INFINITI,FX45,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
INFINITI,J30,PASSENGER CAR,Passenger Car
JEEP,WAGONEER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
KAWASAKI,KZ440,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA 1000,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA 300,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN 1700,MOTORCYCLE,Motorcycle
KAWASAKI,VULCAN S,MOTORCYCLE,Motorcycle
KTM,390 DUKE,MOTORCYCLE,Motorcycle
MAZDA,NAVAJO,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MEIDUO,MEIDUO,MOTORCYCLE,Motorcycle
MERCEDES-BENZ,GLB-CLASS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MERCURY,TOPAZ,PASSENGER CAR,Passenger Car
NISSAN,STANZA WAGON,PASSENGER CAR,Passenger Car
OLDSMOBILE,CUTLASS SALON,PASSENGER CAR,Passenger Car
PONTIAC,FIERO,PASSENGER CAR,Passenger Car
PONTIAC,SUNBIRD,PASSENGER CAR,Passenger Car
PORSCHE,944,PASSENGER CAR,Passenger Car
SUZUKI,DR-Z400SK,MOTORCYCLE,Motorcycle
WASHINGTON CHOPPERS,WASHINGTON CHOPPERS,MOTORCYCLE,Motorcycle
YAMAHA,FZ09,MOTORCYCLE,Motorcycle
YAMAHA,YW125 / ZUMA 125,MOTORCYCLE,Motorcycle
YAMAHA,YZF-R1,MOTORCYCLE,Motorcycle
BMW,340I,PASSENGER CAR,Passenger Car
BMW,530E,PASSENGER CAR,Passenger Car
BMW,650I,PASSENGER CAR,Passenger Car
BMW,M2,PASSENGER CAR,Passenger Car
CHEVROLET,SS,PASSENGER CAR,Passenger Car
DODG,3500,INCOMPLETE VEHICLE,Motor Home
DUCATI,SUPER SPORT (FAIRED SPORT BIKE),MOTORCYCLE,Motorcycle
GMC,RALLY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
HARLEY DAVIDSON,ELECTRA GLIDE CLASSIC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXR,MOTORCYCLE,Motorcycle
HONDA,VFR800 (INTERCEPTOR),MOTORCYCLE,Motorcycle
IVEC,DELVAN,INCOMPLETE VEHICLE,Motor Home
KAWASAKI,VULCAN 2000,MOTORCYCLE,Motorcycle
KTM,1090 ADVENTURE R,MOTORCYCLE,Motorcycle
MAZDA,MX-6,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,SPRINTER,BUS,Transit Bus
PIAGGIO AND VESPA,VESPA PRIMAVERA / SPRINT 150,MOTORCYCLE,Motorcycle
SUZUKI,GSF1250S,MOTORCYCLE,Motorcycle
SUZUKI,GSX1250FAL,MOTORCYCLE,Motorcycle
BETA,XTRAINER,MOTORCYCLE,Motorcycle
BMW,535D,PASSENGER CAR,Passenger Car
BMW,R 1100 S,MOTORCYCLE,Motorcycle
BMW,R 1200 CL,MOTORCYCLE,Motorcycle
BMW,R 1200 S,MOTORCYCLE,Motorcycle
CHEV,1500,INCOMPLETE VEHICLE,Motor Home
CHEV,C2PU,INCOMPLETE VEHICLE,Motor Home
CHEV,SCH BUS,INCOMPLETE VEHICLE,Motor Home
DAYTEC CENTER,DAYTEC CENTER,MOTORCYCLE,Motorcycle
DODG,VAB25,INCOMPLETE VEHICLE,Motor Home
DODGE,CAVAN,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
FORD,FALCON,INCOMPLETE VEHICLE,Motor Home
FORD,STARCRAFT,INCOMPLETE VEHICLE,Motor Home
GMC,SAVANA,BUS,Transit Bus
APRILIA,SPORTCITY ONE 50,MOTORCYCLE,Motorcycle
BAJAJ AUTO,CHETAK,MOTORCYCLE,Motorcycle
BMW,325IT,PASSENGER CAR,Passenger Car
BMW,750LI / ALPINA B7,PASSENGER CAR,Passenger Car
CHEV,C20,INCOMPLETE VEHICLE,Motor Home
CHEV,VENTURE,INCOMPLETE VEHICLE,Motor Home
CHEVROLET,SSR,TRUCK,Single Unit Short-haul Truck
"CHONGQING ZONGSHEN AUTOMOTIVE INDUSTRY CO., LTD.",TT 250,MOTORCYCLE,Motorcycle
CHRYSLER,CORDOBA,PASSENGER CAR,Passenger Car
CHRYSLER,PROWLER,PASSENGER CAR,Passenger Car
DATSUN,280ZX,PASSENGER CAR,Passenger Car
DODGE,MINI RAM,TRUCK,Single Unit Short-haul Truck
DODGE,SHADOW,PASSENGER CAR,Passenger Car
FELLING TRAILERS,FELLING TRAILERS,TRAILER,Other Buses
FERRARI,348 SPIDER,PASSENGER CAR,Passenger Car
FERRARI,612 SCAGLIETTI,PASSENGER CAR,Passenger Car
FORD,AEROSTAR,TRUCK,Single Unit Short-haul Truck
GMC,P3500,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,CROSS BONES,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO FAT BOY 2,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLSTN103 / SOFTAIL DELUXE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLTRI / ROAD GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLTRXSE / CVO ROAD GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXST,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,NIGHTSTER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,STREET GLIDE 103,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,TRI GLIDE ULTRA CLASSIC,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL1200NS / IRON 1200,MOTORCYCLE,Motorcycle
HONDA,CBR1000,MOTORCYCLE,Motorcycle
HONDA,GL1200 (GOLDWING),MOTORCYCLE,Motorcycle
HONDA,VT750 (SHADOW),MOTORCYCLE,Motorcycle
ISUZU,TROOPER,TRUCK,Single Unit Short-haul Truck
KAWASAKI,NINJA 500R,MOTORCYCLE,Motorcycle
KAWASAKI,VERSYS-X 300,MOTORCYCLE,Motorcycle
LAMBRETTA,UNO,MOTORCYCLE,Motorcycle
MERCEDES-BENZ,GLA-CLASS,PASSENGER CAR,Passenger Car
MERCURY,CAPRI,PASSENGER CAR,Passenger Car
MOTO GUZZI,BREVA 1200,MOTORCYCLE,Motorcycle
PREVOST,H3 COACH,BUS,Transit Bus
SATURN,LW1,PASSENGER CAR,Passenger Car
SATURN,RELAY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
SMART,FORTWO ELECTRIC DRIVE,PASSENGER CAR,Passenger Car
SUBARU,GL,PASSENGER CAR,Passenger Car
SUZUKI,DR-Z400SL8,MOTORCYCLE,Motorcycle
SUZUKI,GSX1300R,MOTORCYCLE,Motorcycle
SUZUKI,VS1400GLP,MOTORCYCLE,Motorcycle
TRIUMPH,STREET TRIPLE,MOTORCYCLE,Motorcycle
TRIUMPH,THRUXTON,MOTORCYCLE,Motorcycle
TRIUMPH,THUNDERBIRD,MOTORCYCLE,Motorcycle
VICTORY,VISION EIGHT BALL,MOTORCYCLE,Motorcycle
VOLVO,960 SERIES,PASSENGER CAR,Passenger Car
YAMAHA,XT225/XT225C,MOTORCYCLE,Motorcycle
YAMAHA,XT250,MOTORCYCLE,Motorcycle
ZERO MOTORCYCLES,"S, SR, SP",MOTORCYCLE,Motorcycle
APRILIA,DORSODURO,MOTORCYCLE,Motorcycle
AUDI,E-TRON,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
BMW,850,PASSENGER CAR,Passenger Car
BMW,K75RT,MOTORCYCLE,Motorcycle
BMW,R 1200 R,MOTORCYCLE,Motorcycle
BMW,Z8,PASSENGER CAR,Passenger Car
CADI,KRYSTAL KOACH,INCOMPLETE VEHICLE,Motor Home
CADIL,HEARSE,INCOMPLETE VEHICLE,Motor Home
CHEV,EXPRESS G4500,INCOMPLETE VEHICLE,Motor Home
DAEWOO,NUBIRA,PASSENGER CAR,Passenger Car
DODG,CAB/CHAS,INCOMPLETE VEHICLE,Motor Home
DUCATI,M900S4,MOTORCYCLE,Motorcycle
EAGLE,TALON,PASSENGER CAR,Passenger Car
FORD,E-250,BUS,Transit Bus
FORD,E350,INCOMPLETE VEHICLE,Motor Home
FORD,F5PU,INCOMPLETE VEHICLE,Motor Home
GMC,SAFARI,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,CVO FAT BOY,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,ELECTRA GLIDE STANDARD,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHR,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLS103 / SOFTAIL SLIM,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXLRS / LOW RIDER S,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,ROAD GLIDE CUSTOM,MOTORCYCLE,Motorcycle
HONDA,CB900 (919),MOTORCYCLE,Motorcycle
HONDA,CH80 (ELITE),MOTORCYCLE,Motorcycle
HONDA,VT1100C2 (SHADOW ACE),MOTORCYCLE,Motorcycle
HONDA,VTX1800F3 (VTX),MOTORCYCLE,Motorcycle
HUSQVARNA,TE,MOTORCYCLE,Motorcycle
JONWAY,YY150T-12,MOTORCYCLE,Motorcycle
KAWASAKI,CONCOURS,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA ZX-10R,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA ZX-14R,MOTORCYCLE,Motorcycle
LINCOLN,CORSAIR,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MAZDA,B2600,TRUCK,Single Unit Short-haul Truck
MERCEDES-BENZ,500,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,A-CLASS,PASSENGER CAR,Passenger Car
NORTON MOTORCYCLES,COMMANDO,MOTORCYCLE,Motorcycle
OSHH,SQUIRE BUS,INCOMPLETE VEHICLE,Motor Home
SUBARU,LOYALE,PASSENGER CAR,Passenger Car
SUBARU,SW,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
SUZUKI,SFV650L,MOTORCYCLE,Motorcycle
SUZUKI,SV1000K / SV1000SK,MOTORCYCLE,Motorcycle
SUZUKI,SV650,MOTORCYCLE,Motorcycle
SUZUKI,VL800 / VL800T / VL800C/VL800B,MOTORCYCLE,Motorcycle
SUZUKI,VS800,MOTORCYCLE,Motorcycle
TOYOTA,PICK-UP,PASSENGER CAR,Passenger Car
VOLVO,V90CC,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
BENTLEY,CONTINENTAL,PASSENGER CAR,Passenger Car
CHRYSLER,CONCORDE/LHS,PASSENGER CAR,Passenger Car
FISKER,KARMA,PASSENGER CAR,Passenger Car
GMC,VALUE VAN,TRUCK,Single Unit Short-haul Truck
HARLEY DAVIDSON,XG750A / STREET ROD,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XLX,MOTORCYCLE,Motorcycle
MITSUBISHI,LANCER SPORTBACK,PASSENGER CAR,Passenger Car
NISSAN,200SX,PASSENGER CAR,Passenger Car
OLDSMOBILE,ACHIEVA,PASSENGER CAR,Passenger Car
SUZUKI,AN650,MOTORCYCLE,Motorcycle
ACURA,CSX,PASSENGER CAR,Passenger Car
BMW,740E,PASSENGER CAR,Passenger Car
CHEVROLET,G-SERIES,BUS,Transit Bus
CHEVROLET,R CONVENTIONAL,TRUCK,Single Unit Short-haul Truck
FERRARI,488 SPIDER,PASSENGER CAR,Passenger Car
FERRARI,812 SUPERFAST,PASSENGER CAR,Passenger Car
FORD,EXPLORER SPORT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
FORD,LTD,PASSENGER CAR,Passenger Car
GM,BUS,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,FAT BOY LO 103,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLD103 / SWITCHBACK,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHRI / ROAD KING,MOTORCYCLE,Motorcycle
AUDI,4000,PASSENGER CAR,Passenger Car
BMW,325E,PASSENGER CAR,Passenger Car
BMW,528E,PASSENGER CAR,Passenger Car
BMW,635CSI,PASSENGER CAR,Passenger Car
BMW,735I,PASSENGER CAR,Passenger Car
BUICK,CASCADA,PASSENGER CAR,Passenger Car
CHEV,GMT 400,INCOMPLETE VEHICLE,Motor Home
DUCATI,750SPORT/SS750,MOTORCYCLE,Motorcycle
DUCATI,NEW SUPERBIKE (SBK),MOTORCYCLE,Motorcycle
FERRARI,CALIFORNIA,PASSENGER CAR,Passenger Car
FORD,BUS,INCOMPLETE VEHICLE,Motor Home
FORD,TRANSIT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
GMC,SIERRA C35,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,CVO BREAKOUT,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHP / POLICE ROAD KING,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLSB / SPORT GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXST / SOFTAIL STANDARD,MOTORCYCLE,Motorcycle
HONDA,CT110,MOTORCYCLE,Motorcycle
HONDA,NC750X,MOTORCYCLE,Motorcycle
HONDA,VT1100C (SHADOW SPIRIT 1100),MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,CHIEF VINTAGE,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,CHIEFTAIN LIMITED,MOTORCYCLE,Motorcycle
INFINITI,Q45,PASSENGER CAR,Passenger Car
JAGUAR,F-TYPE,PASSENGER CAR,Passenger Car
KAWASAKI,ER400DK,MOTORCYCLE,Motorcycle
KAWASAKI,ZX-6R,MOTORCYCLE,Motorcycle
KTM,V-TWIN LC8 ADVENTURE,MOTORCYCLE,Motorcycle
LEXUS,LX4SW,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MAZDA,RX-7,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,G-CLASS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
NWMR,KOUNTRY SA3758,INCOMPLETE VEHICLE,Motor Home
OLDSMOBILE,LSS,PASSENGER CAR,Passenger Car
PORSCHE,TAYCAN,PASSENGER CAR,Passenger Car
SUZUKI,DL650,MOTORCYCLE,Motorcycle
SUZUKI,DR-Z400E,MOTORCYCLE,Motorcycle
SUZUKI,GSX750F/GSX750FT,MOTORCYCLE,Motorcycle
SUZUKI,SAMURAI,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
THOMAS BUILT,SCHBUS,BUS,Transit Bus
VOLVO,S60 CROSS COUNTRY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
YAMAHA,XV1700 ROAD STAR,MOTORCYCLE,Motorcycle
YAMAHA,XV1900 STAR VENTURE,MOTORCYCLE,Motorcycle
ACURA,VIGOR,PASSENGER CAR,Passenger Car
BMW,760LI,PASSENGER CAR,Passenger Car
BMW,R NINET,MOTORCYCLE,Motorcycle
BUIC,TERRAZA,INCOMPLETE VEHICLE,Motor Home
CADILLAC,BROUGHAM,PASSENGER CAR,Passenger Car
CHEV,R30,INCOMPLETE VEHICLE,Motor Home
CHEV,V3500,INCOMPLETE VEHICLE,Motor Home
CHEVROLET,IMPALA,BUS,Transit Bus
DODGE,SPRINTER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
FEDER,BUS,INCOMPLETE VEHICLE,Motor Home
FRHT,BUS,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,FLSS / SOFTAIL SLIM S,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLSTN,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FREEWHEELER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXSTS / SPRINGER SOFTAIL,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,ROAD KING SHRINE,MOTORCYCLE,Motorcycle
HONDA,VT600CD2,MOTORCYCLE,Motorcycle
HONDA,VT750 (SHADOW AERO),MOTORCYCLE,Motorcycle
HUSABERG,FOUR-STROKE,MOTORCYCLE,Motorcycle
INTL,4000,INCOMPLETE VEHICLE,Motor Home
ISUZU,I-290,TRUCK,Single Unit Short-haul Truck
JEEP,CJ-5,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
KAWASAKI,NINJA ZX-12R,MOTORCYCLE,Motorcycle
KAWASAKI,VERSYS,MOTORCYCLE,Motorcycle
KIA,FORTE KOUP,PASSENGER CAR,Passenger Car
LOTUS,EVORA,PASSENGER CAR,Passenger Car
MERCEDES-BENZ,METRIS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MERCURY,ZEPHYR,PASSENGER CAR,Passenger Car
PIAGGIO AND VESPA,LX / LXV / S / FLY,MOTORCYCLE,Motorcycle
PONTIAC,PARISIENNE,PASSENGER CAR,Passenger Car
SUZUKI,SWIFT,PASSENGER CAR,Passenger Car
TOYOTA,CEL3D,PASSENGER CAR,Passenger Car
VOLKSWAGEN,FOX,PASSENGER CAR,Passenger Car
VOLKSWAGEN,RABBIT,TRUCK,Single Unit Short-haul Truck
VOLVO,S60,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
YAMAHA,FZ6R,MOTORCYCLE,Motorcycle
DATSUN,210,PASSENGER CAR,Passenger Car
DODGE,D50,TRUCK,Single Unit Short-haul Truck
HARLEY DAVIDSON,CVO ULTRA CLASSIC ELECTRA GLIDE 3,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDLS / LOW RIDER S,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXSB103 / BREAKOUT,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,HERITAGE SOFTAIL,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SPORTSTER 1200 LOW,MOTORCYCLE,Motorcycle
LAND ROVER,90,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
NISSAN,GT-R,PASSENGER CAR,Passenger Car
SUZUKI,GSX600F,MOTORCYCLE,Motorcycle
VOLVO,V60CC,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
WRKH,FOWARD CONTROL,INCOMPLETE VEHICLE,Motor Home
YAMAHA,YZF600,MOTORCYCLE,Motorcycle
BIG DOG MOTORCYCLES,K9,MOTORCYCLE,Motorcycle
BMW,335,PASSENGER CAR,Passenger Car
BMW,M340I,PASSENGER CAR,Passenger Car
BUICK,REATTA,PASSENGER CAR,Passenger Car
CHRYSLER,NEON,PASSENGER CAR,Passenger Car
DUCATI,900SS,MOTORCYCLE,Motorcycle
DUCATI,M900,MOTORCYCLE,Motorcycle
GENUINE SCOOTERS,BUDDY 125,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO ROAD KING 2,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO ULTRA CLASSIC ELECTRA GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FAT BOY 103,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,ROAD GLIDE SPECIAL,MOTORCYCLE,Motorcycle
HONDA,CB1000,MOTORCYCLE,Motorcycle
HONDA,CB750,MOTORCYCLE,Motorcycle
ACURA,SLX,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
ASTON MARTIN,DB9,PASSENGER CAR,Passenger Car
ASTON MARTIN,RAPIDE,PASSENGER CAR,Passenger Car
AUDI,100,PASSENGER CAR,Passenger Car
AUDI,RS6,PASSENGER CAR,Passenger Car
AUDI,S8,PASSENGER CAR,Passenger Car
BMW,M850I,PASSENGER CAR,Passenger Car
BUELL,ULYSSES,MOTORCYCLE,Motorcycle
CHEV,K3PU,INCOMPLETE VEHICLE,Motor Home
CHEVROLET,P - SERIES,TRUCK,Single Unit Short-haul Truck
CHRYSLER,TC,PASSENGER CAR,Passenger Car
CHUNFENG,CHUNFENG SCOOTER,MOTORCYCLE,Motorcycle
DODG,RAM 2500,INCOMPLETE VEHICLE,Motor Home
EAGLE,VISION,PASSENGER CAR,Passenger Car
FERRARI,348 TS,PASSENGER CAR,Passenger Car
FORD,BUS CHASSIS,INCOMPLETE VEHICLE,Motor Home
GENESIS,G90,PASSENGER CAR,Passenger Car
GMC,NEW SIERRA,INCOMPLETE VEHICLE,Motor Home
GMC,S6000,INCOMPLETE VEHICLE,Motor Home
